"Contour Plot"		
""		
"Frequency / Hz"	"Z"	"Theta / deg"
17,000	92.7236	30
17,500	92.3273	30
18,000	91.8894	30
18,500	91.4189	30
19,000	90.7577	30
19,500	89.7647	30
23.6	69.5053	40
24.3	69.7838	40
25	70.0545	40
25.8	70.3546	40
26.5	70.6097	40
27.2	70.8582	40
28	71.1344	40
29	71.4705	40
30	71.8003	40
30.7	72.0268	40
31.5	72.2803	40
32.5	72.5882	40
33.5	72.8867	40
34.5	73.1773	40
35.5	73.4625	40
36.5	73.7432	40
37.5	74.0178	40
38.7	74.3378	40
40	74.6737	40
41.2	74.9765	40
42.5	75.2989	40
43.7	75.5893	40
45	75.8951	40
46.2	76.1703	40
47.5	76.4628	40
48.7	76.7277	40
50	77.0084	40
51.5	77.3235	40
53	77.631	40
54.5	77.932	40
56	78.2258	40
58	78.6061	40
60	78.9752	40
61.5	79.2449	40
63	79.5084	40
65	79.8506	40
67	80.1831	40
69	80.5061	40
71	80.8197	40
73	81.1246	40
75	81.421	40
77.5	81.7798	40
80	82.1263	40
82.5	82.4611	40
85	82.7843	40
87.5	83.0967	40
90	83.3984	40
92.5	83.69	40
95	83.9718	40
97.5	84.2444	40
100	84.5078	40
103	84.8122	40
106	85.1048	40
109	85.3858	40
112	85.6558	40
115	85.9154	40
118	86.1649	40
122	86.4828	40
125	86.7108	40
128	86.93	40
132	87.2098	40
136	87.4765	40
140	87.7304	40
145	88.0309	40
150	88.3147	40
155	88.5832	40
160	88.8378	40
165	89.0794	40
170	89.309	40
175	89.5272	40
180	89.7349	40
185	89.9332	40
190	90.1224	40
195	90.303	40
200	90.4752	40
206	90.6708	40
212	90.855	40
218	91.0279	40
224	91.1895	40
230	91.3399	40
236	91.479	40
243	91.6275	40
250	91.7615	40
258	91.8976	40
265	92.002	40
272	92.0934	40
280	92.1838	40
290	92.2789	40
300	92.3585	40
307	92.407	40
315	92.4575	40
325	92.5172	40
335	92.5772	40
345	92.6415	40
355	92.7132	40
365	92.7939	40
375	92.8851	40
387	93.0081	40
400	93.1548	40
412	93.2986	40
425	93.458	40
437	93.6021	40
450	93.7489	40
462	93.8702	40
475	93.9816	40
487	94.0629	40
500	94.126	40
515	94.1687	40
530	94.1833	40
545	94.1762	40
560	94.156	40
580	94.124	40
600	94.1022	40
615	94.0998	40
630	94.1126	40
650	94.1504	40
670	94.2048	40
690	94.268	40
710	94.333	40
730	94.3973	40
750	94.4638	40
775	94.5587	40
800	94.6764	40
825	94.8194	40
850	94.9784	40
875	95.1364	40
900	95.2767	40
925	95.3901	40
950	95.4795	40
975	95.5606	40
1,000	95.6569	40
1,030	95.8173	40
1,060	96.032	40
1,090	96.2769	40
1,120	96.507	40
1,150	96.6787	40
1,180	96.7631	40
1,220	96.7462	40
1,250	96.6542	40
1,280	96.5026	40
1,320	96.2231	40
1,360	95.8401	40
1,400	95.336	40
1,450	94.5947	40
1,500	93.8672	40
1,550	93.2027	40
1,600	92.4589	40
1,650	91.4462	40
1,700	90.1509	40
1,750	88.7812	40
1,800	87.632	40
1,850	86.9956	40
1,900	87.0871	40
1,950	87.8245	40
2,000	88.8141	40
2,060	89.867	40
2,120	90.6858	40
2,180	91.4012	40
2,240	92.0813	40
2,300	92.7138	40
2,360	93.297	40
2,430	93.9286	40
2,500	94.4659	40
2,580	94.9261	40
2,650	95.2917	40
2,720	95.6791	40
2,800	96.081	40
2,900	96.4801	40
3,000	96.8152	40
3,070	96.9697	40
3,150	97.101	40
3,250	97.2557	40
3,350	97.4294	40
3,450	97.6086	40
3,550	97.7254	40
3,650	97.8283	40
3,750	97.936	40
3,870	98.0941	40
4,000	98.3011	40
4,120	98.4717	40
4,250	98.6211	40
4,370	98.7368	40
4,500	98.3902	40
4,620	97.3111	40
4,750	96.1244	40
4,870	95.8316	40
5,000	96.1324	40
5,150	96.4239	40
5,300	96.5409	40
5,450	96.6584	40
5,600	96.7811	40
5,800	96.8497	40
6,000	96.8309	40
6,150	96.7749	40
6,300	96.8321	40
6,500	97.2157	40
6,700	97.741	40
6,900	98.0216	40
7,100	97.8906	40
7,300	97.653	40
7,500	97.4383	40
7,750	96.9896	40
8,000	96.4479	40
8,250	96.1525	40
8,500	96.0307	40
8,750	96.1418	40
9,000	96.534	40
9,250	96.9309	40
9,500	97.1325	40
9,750	97.1822	40
10,000	97.299	40
10,300	97.6726	40
10,600	97.9727	40
10,900	98.0158	40
11,200	98.091	40
11,500	98.262	40
11,800	98.2785	40
12,200	97.9018	40
12,500	97.3529	40
12,800	96.5754	40
13,200	95.2965	40
13,600	93.9385	40
14,000	92.5642	40
14,500	90.7002	40
15,000	88.6453	40
15,500	86.6779	40
16,000	85.5774	40
16,500	84.2796	40
17,000	82.1259	40
17,500	78.8743	40
18,000	74.7362	40
18,500	71.91	40
19,000	71.6239	40
19,500	72.3156	40
23.6	69.8547	50
24.3	70.1053	50
25	70.3489	50
25.8	70.619	50
26.5	70.8485	50
27.2	71.0721	50
28	71.3207	50
29	71.6245	50
30	71.9275	50
30.7	72.1375	50
31.5	72.3731	50
32.5	72.6594	50
33.5	72.937	50
34.5	73.2076	50
35.5	73.475	50
36.5	73.7402	50
37.5	74.0003	50
38.7	74.3035	50
40	74.622	50
41.2	74.9102	50
42.5	75.2187	50
43.7	75.4973	50
45	75.7906	50
46.2	76.055	50
47.5	76.3369	50
48.7	76.593	50
50	76.8647	50
51.5	77.1698	50
53	77.4682	50
54.5	77.7612	50
56	78.0476	50
58	78.4187	50
60	78.7799	50
61.5	79.0443	50
63	79.3028	50
65	79.6392	50
67	79.9668	50
69	80.2854	50
71	80.5955	50
73	80.8975	50
75	81.1915	50
77.5	81.5482	50
80	81.8935	50
82.5	82.2276	50
85	82.551	50
87.5	82.8642	50
90	83.1674	50
92.5	83.461	50
95	83.7454	50
97.5	84.021	50
100	84.2879	50
103	84.5972	50
106	84.895	50
109	85.1819	50
112	85.4581	50
115	85.7243	50
118	85.9807	50
122	86.3082	50
125	86.5436	50
128	86.7704	50
132	87.0603	50
136	87.3371	50
140	87.601	50
145	87.9136	50
150	88.2088	50
155	88.488	50
160	88.7521	50
165	89.0022	50
170	89.2389	50
175	89.4627	50
180	89.6746	50
185	89.8754	50
190	90.0658	50
195	90.2461	50
200	90.4164	50
206	90.6081	50
212	90.7866	50
218	90.9522	50
224	91.1052	50
230	91.246	50
236	91.3748	50
243	91.5104	50
250	91.6312	50
258	91.752	50
265	91.8432	50
272	91.9218	50
280	91.9983	50
290	92.0771	50
300	92.1417	50
307	92.1806	50
315	92.2208	50
325	92.2688	50
335	92.3182	50
345	92.3725	50
355	92.4347	50
365	92.5062	50
375	92.588	50
387	92.6993	50
400	92.8325	50
412	92.9628	50
425	93.1064	50
437	93.2354	50
450	93.3654	50
462	93.4718	50
475	93.5685	50
487	93.6387	50
500	93.6934	50
515	93.7319	50
530	93.7489	50
545	93.7509	50
560	93.7458	50
580	93.7401	50
600	93.7461	50
615	93.7617	50
630	93.7867	50
650	93.8283	50
670	93.8702	50
690	93.9041	50
710	93.9259	50
730	93.9384	50
750	93.952	50
775	93.9894	50
800	94.0684	50
825	94.194	50
850	94.352	50
875	94.5152	50
900	94.6555	50
925	94.7537	50
950	94.8071	50
975	94.8316	50
1,000	94.858	50
1,030	94.9333	50
1,060	95.0801	50
1,090	95.2842	50
1,120	95.5002	50
1,150	95.6786	50
1,180	95.7847	50
1,220	95.8115	50
1,250	95.7583	50
1,280	95.6447	50
1,320	95.3993	50
1,360	95.0138	50
1,400	94.4636	50
1,450	93.6351	50
1,500	92.8554	50
1,550	92.201	50
1,600	91.4769	50
1,650	90.4287	50
1,700	89.0458	50
1,750	87.5978	50
1,800	86.4024	50
1,850	85.7065	50
1,900	85.7232	50
1,950	86.4326	50
2,000	87.4703	50
2,060	88.6353	50
2,120	89.5628	50
2,180	90.3486	50
2,240	91.0669	50
2,300	91.7334	50
2,360	92.3561	50
2,430	93.0204	50
2,500	93.5557	50
2,580	93.985	50
2,650	94.3288	50
2,720	94.7111	50
2,800	95.1176	50
2,900	95.4948	50
3,000	95.754	50
3,070	95.9034	50
3,150	96.0896	50
3,250	96.2781	50
3,350	96.397	50
3,450	96.5423	50
3,550	96.6362	50
3,650	96.6913	50
3,750	96.7688	50
3,870	96.8892	50
4,000	96.9922	50
4,120	97.1145	50
4,250	97.296	50
4,370	97.4688	50
4,500	97.2411	50
4,620	96.4657	50
4,750	95.6712	50
4,870	95.4664	50
5,000	95.5865	50
5,150	95.6565	50
5,300	95.5778	50
5,450	95.5619	50
5,600	95.7085	50
5,800	95.9323	50
6,000	96.0096	50
6,150	95.9974	50
6,300	96.0915	50
6,500	96.4586	50
6,700	96.8694	50
6,900	97.0756	50
7,100	96.8885	50
7,300	96.5085	50
7,500	96.1314	50
7,750	95.6096	50
8,000	95.1122	50
8,250	94.806	50
8,500	94.6834	50
8,750	94.7511	50
9,000	95.0146	50
9,250	95.3742	50
9,500	95.6394	50
9,750	95.7541	50
10,000	95.8894	50
10,300	96.1586	50
10,600	96.3321	50
10,900	96.3465	50
11,200	96.2729	50
11,500	96.1654	50
11,800	96.0275	50
12,200	95.6721	50
12,500	95.0856	50
12,800	94.15	50
13,200	92.561	50
13,600	90.8907	50
14,000	88.9666	50
14,500	85.9152	50
15,000	82.6603	50
15,500	79.3456	50
16,000	76.5667	50
16,500	73.7389	50
17,000	72.9532	50
17,500	74.9371	50
18,000	77.2885	50
18,500	79.3563	50
19,000	81.6342	50
19,500	83.8985	50
23.6	69.5648	60
24.3	69.8276	60
25	70.083	60
25.8	70.3662	60
26.5	70.607	60
27.2	70.8414	60
28	71.1021	60
29	71.4199	60
30	71.7343	60
30.7	71.9513	60
31.5	72.1944	60
32.5	72.4898	60
33.5	72.7762	60
34.5	73.0551	60
35.5	73.3298	60
36.5	73.6011	60
37.5	73.8669	60
38.7	74.1767	60
40	74.5019	60
41.2	74.7957	60
42.5	75.1092	60
43.7	75.3919	60
45	75.6896	60
46.2	75.9578	60
47.5	76.2431	60
48.7	76.502	60
50	76.7763	60
51.5	77.0844	60
53	77.3854	60
54.5	77.6804	60
56	77.9686	60
58	78.3417	60
60	78.7044	60
61.5	78.9696	60
63	79.2288	60
65	79.5657	60
67	79.8934	60
69	80.2119	60
71	80.5216	60
73	80.8228	60
75	81.1159	60
77.5	81.471	60
80	81.8144	60
82.5	82.1464	60
85	82.4674	60
87.5	82.7779	60
90	83.0782	60
92.5	83.3686	60
95	83.6497	60
97.5	83.9218	60
100	84.185	60
103	84.4897	60
106	84.7828	60
109	85.0648	60
112	85.336	60
115	85.5971	60
118	85.8484	60
122	86.169	60
125	86.3992	60
128	86.6209	60
132	86.9041	60
136	87.1743	60
140	87.4318	60
145	87.7368	60
150	88.0249	60
155	88.2975	60
160	88.5557	60
165	88.8005	60
170	89.0326	60
175	89.2526	60
180	89.4613	60
185	89.6596	60
190	89.8481	60
195	90.0269	60
200	90.1964	60
206	90.3875	60
212	90.5659	60
218	90.7316	60
224	90.8848	60
230	91.0257	60
236	91.1542	60
243	91.2891	60
250	91.4083	60
258	91.5263	60
265	91.6138	60
272	91.6875	60
280	91.7566	60
290	91.824	60
300	91.8747	60
307	91.9025	60
315	91.9287	60
325	91.9575	60
335	91.9865	60
345	92.0198	60
355	92.0609	60
365	92.1117	60
375	92.174	60
387	92.2636	60
400	92.3759	60
412	92.4898	60
425	92.6184	60
437	92.736	60
450	92.8563	60
462	92.9558	60
475	93.0472	60
487	93.1143	60
500	93.1678	60
515	93.2074	60
530	93.2281	60
545	93.236	60
560	93.2385	60
580	93.2438	60
600	93.2594	60
615	93.2791	60
630	93.3039	60
650	93.3372	60
670	93.3611	60
690	93.368	60
710	93.357	60
730	93.3355	60
750	93.3191	60
775	93.3305	60
800	93.3984	60
825	93.5251	60
850	93.6882	60
875	93.8493	60
900	93.9694	60
925	94.0225	60
950	94.0052	60
975	93.94	60
1,000	93.8713	60
1,030	93.8468	60
1,060	93.9271	60
1,090	94.1005	60
1,120	94.3086	60
1,150	94.4838	60
1,180	94.5788	60
1,220	94.5764	60
1,250	94.4968	60
1,280	94.3579	60
1,320	94.0818	60
1,360	93.6635	60
1,400	93.0809	60
1,450	92.2414	60
1,500	91.5203	60
1,550	90.9706	60
1,600	90.3275	60
1,650	89.2985	60
1,700	87.8769	60
1,750	86.3297	60
1,800	84.9728	60
1,850	84.1451	60
1,900	84.1893	60
1,950	85.0486	60
2,000	86.1962	60
2,060	87.3559	60
2,120	88.2268	60
2,180	88.9854	60
2,240	89.7024	60
2,300	90.3729	60
2,360	91.0226	60
2,430	91.7585	60
2,500	92.353	60
2,580	92.7788	60
2,650	93.0859	60
2,720	93.4324	60
2,800	93.8051	60
2,900	94.1352	60
3,000	94.3327	60
3,070	94.4507	60
3,150	94.5927	60
3,250	94.7115	60
3,350	94.8277	60
3,450	95.0075	60
3,550	95.0812	60
3,650	95.0459	60
3,750	95.0171	60
3,870	95.0822	60
4,000	95.1774	60
4,120	95.238	60
4,250	95.3544	60
4,370	95.5325	60
4,500	95.4505	60
4,620	94.9238	60
4,750	94.3468	60
4,870	94.2042	60
5,000	94.3072	60
5,150	94.3705	60
5,300	94.257	60
5,450	94.1273	60
5,600	94.1368	60
5,800	94.334	60
6,000	94.5441	60
6,150	94.5425	60
6,300	94.5677	60
6,500	94.8764	60
6,700	95.2784	60
6,900	95.4693	60
7,100	95.2476	60
7,300	94.8494	60
7,500	94.5655	60
7,750	94.2765	60
8,000	93.9526	60
8,250	93.7571	60
8,500	93.6916	60
8,750	93.6835	60
9,000	93.8413	60
9,250	94.0973	60
9,500	94.234	60
9,750	94.3213	60
10,000	94.565	60
10,300	94.897	60
10,600	94.8735	60
10,900	94.5894	60
11,200	94.1941	60
11,500	93.795	60
11,800	93.5574	60
12,200	93.3802	60
12,500	92.9367	60
12,800	92.0776	60
13,200	90.4068	60
13,600	88.3985	60
14,000	86.1561	60
14,500	82.9532	60
15,000	79.7586	60
15,500	77.3124	60
16,000	76.5351	60
16,500	77.8449	60
17,000	80.3443	60
17,500	82.7932	60
18,000	84.4175	60
18,500	85.4432	60
19,000	86.1145	60
19,500	86.2372	60
23.6	77.4191	70
24.3	77.4477	70
25	77.4756	70
25.8	77.5064	70
26.5	77.5326	70
27.2	77.5582	70
28	77.5866	70
29	77.6234	70
30	77.6667	70
30.7	77.6995	70
31.5	77.7371	70
32.5	77.7829	70
33.5	77.8272	70
34.5	77.8717	70
35.5	77.9205	70
36.5	77.9745	70
37.5	78.0297	70
38.7	78.094	70
40	78.1622	70
41.2	78.2289	70
42.5	78.3089	70
43.7	78.3842	70
45	78.4636	70
46.2	78.5374	70
47.5	78.6225	70
48.7	78.7058	70
50	78.7965	70
51.5	78.8995	70
53	79.0062	70
54.5	79.12	70
56	79.2354	70
58	79.3888	70
60	79.5504	70
61.5	79.6743	70
63	79.7986	70
65	79.9678	70
67	80.1435	70
69	80.3205	70
71	80.5007	70
73	80.6854	70
75	80.8721	70
77.5	81.1086	70
80	81.3483	70
82.5	81.59	70
85	81.8351	70
87.5	82.0815	70
90	82.3296	70
92.5	82.5784	70
95	82.8271	70
97.5	83.0754	70
100	83.3232	70
103	83.6195	70
106	83.9134	70
109	84.2044	70
112	84.4921	70
115	84.7757	70
118	85.0551	70
122	85.42	70
125	85.6875	70
128	85.9494	70
132	86.2893	70
136	86.6182	70
140	86.9357	70
145	87.3156	70
150	87.6766	70
155	88.0186	70
160	88.3416	70
165	88.6458	70
170	88.9308	70
175	89.1961	70
180	89.4427	70
185	89.6714	70
190	89.8829	70
195	90.0777	70
200	90.2557	70
206	90.4483	70
212	90.6194	70
218	90.7702	70
224	90.902	70
230	91.0162	70
236	91.114	70
243	91.2095	70
250	91.2877	70
258	91.3586	70
265	91.4066	70
272	91.4438	70
280	91.4763	70
290	91.5068	70
300	91.5311	70
307	91.547	70
315	91.5663	70
325	91.5946	70
335	91.6299	70
345	91.6743	70
355	91.7285	70
365	91.792	70
375	91.8637	70
387	91.958	70
400	92.0654	70
412	92.1645	70
425	92.2669	70
437	92.353	70
450	92.4343	70
462	92.497	70
475	92.5516	70
487	92.591	70
500	92.6243	70
515	92.6553	70
530	92.6835	70
545	92.7133	70
560	92.7482	70
580	92.8028	70
600	92.8624	70
615	92.9044	70
630	92.9377	70
650	92.9609	70
670	92.9539	70
690	92.9167	70
710	92.8588	70
730	92.7974	70
750	92.7563	70
775	92.7612	70
800	92.8451	70
825	92.9988	70
850	93.185	70
875	93.3553	70
900	93.4673	70
925	93.497	70
950	93.4442	70
975	93.3331	70
1,000	93.2071	70
1,030	93.0994	70
1,060	93.0861	70
1,090	93.1651	70
1,120	93.2886	70
1,150	93.3969	70
1,180	93.4466	70
1,220	93.4091	70
1,250	93.3089	70
1,280	93.1418	70
1,320	92.8071	70
1,360	92.3116	70
1,400	91.6526	70
1,450	90.7519	70
1,500	90.0367	70
1,550	89.5601	70
1,600	89.0322	70
1,650	88.1376	70
1,700	86.8234	70
1,750	85.28	70
1,800	83.8017	70
1,850	82.8526	70
1,900	82.9196	70
1,950	83.9003	70
2,000	85.1242	70
2,060	86.277	70
2,120	87.1197	70
2,180	87.8406	70
2,240	88.4909	70
2,300	89.0976	70
2,360	89.7162	70
2,430	90.4307	70
2,500	91.0077	70
2,580	91.4558	70
2,650	91.7834	70
2,720	92.1058	70
2,800	92.4319	70
2,900	92.7441	70
3,000	92.9231	70
3,070	93.0084	70
3,150	93.0663	70
3,250	93.0465	70
3,350	93.0833	70
3,450	93.2592	70
3,550	93.3749	70
3,650	93.3556	70
3,750	93.2453	70
3,870	93.1682	70
4,000	93.2687	70
4,120	93.422	70
4,250	93.5537	70
4,370	93.6156	70
4,500	93.4732	70
4,620	93.0552	70
4,750	92.6021	70
4,870	92.4416	70
5,000	92.4447	70
5,150	92.4158	70
5,300	92.2746	70
5,450	92.2137	70
5,600	92.337	70
5,800	92.5911	70
6,000	92.7443	70
6,150	92.7361	70
6,300	92.7655	70
6,500	93.0297	70
6,700	93.3496	70
6,900	93.4592	70
7,100	93.2972	70
7,300	93.0436	70
7,500	92.8533	70
7,750	92.7032	70
8,000	92.6137	70
8,250	92.4663	70
8,500	92.35	70
8,750	92.3914	70
9,000	92.5167	70
9,250	92.5651	70
9,500	92.5275	70
9,750	92.6344	70
10,000	92.9649	70
10,300	93.2781	70
10,600	93.081	70
10,900	92.5268	70
11,200	91.9317	70
11,500	91.5469	70
11,800	91.483	70
12,200	91.4916	70
12,500	91.1255	70
12,800	90.3734	70
13,200	88.9524	70
13,600	86.9984	70
14,000	84.7545	70
14,500	82.6009	70
15,000	81.6123	70
15,500	80.5979	70
16,000	79.818	70
16,500	80.8514	70
17,000	83.0417	70
17,500	84.7764	70
18,000	85.5826	70
18,500	85.9146	70
19,000	86.0026	70
19,500	85.7107	70
23.6	71.2614	80
24.3	71.4336	80
25	71.6008	80
25.8	71.7863	80
26.5	71.9439	80
27.2	72.0975	80
28	72.2682	80
29	72.4803	80
30	72.7029	80
30.7	72.8618	80
31.5	73.0415	80
32.5	73.26	80
33.5	73.4718	80
34.5	73.6795	80
35.5	73.8899	80
36.5	74.1044	80
37.5	74.3172	80
38.7	74.5651	80
40	74.826	80
41.2	75.0655	80
42.5	75.3278	80
43.7	75.5668	80
45	75.8184	80
46.2	76.0463	80
47.5	76.2922	80
48.7	76.5185	80
50	76.7597	80
51.5	77.0309	80
53	77.2983	80
54.5	77.5638	80
56	77.8248	80
58	78.164	80
60	78.4974	80
61.5	78.7429	80
63	78.9837	80
65	79.2985	80
67	79.6076	80
69	79.9094	80
71	80.2044	80
73	80.4935	80
75	80.7762	80
77.5	81.1207	80
80	81.4558	80
82.5	81.7817	80
85	82.0988	80
87.5	82.4071	80
90	82.707	80
92.5	82.9986	80
95	83.2821	80
97.5	83.5578	80
100	83.8258	80
103	84.1375	80
106	84.4389	80
109	84.7302	80
112	85.0116	80
115	85.2837	80
118	85.5465	80
122	85.8831	80
125	86.1257	80
128	86.3597	80
132	86.6594	80
136	86.9458	80
140	87.2189	80
145	87.5422	80
150	87.847	80
155	88.1342	80
160	88.4047	80
165	88.6593	80
170	88.8984	80
175	89.1223	80
180	89.332	80
185	89.5284	80
190	89.7122	80
195	89.8839	80
200	90.0435	80
206	90.2198	80
212	90.3805	80
218	90.5262	80
224	90.6575	80
230	90.7752	80
236	90.8796	80
243	90.9859	80
250	91.0767	80
258	91.163	80
265	91.2239	80
272	91.2724	80
280	91.3147	80
290	91.3514	80
300	91.3744	80
307	91.3843	80
315	91.3911	80
325	91.3967	80
335	91.4026	80
345	91.4118	80
355	91.427	80
365	91.4495	80
375	91.4803	80
387	91.5277	80
400	91.5892	80
412	91.6522	80
425	91.7232	80
437	91.7871	80
450	91.8512	80
462	91.9033	80
475	91.9508	80
487	91.9865	80
500	92.018	80
515	92.0486	80
530	92.0779	80
545	92.1106	80
560	92.1506	80
580	92.2158	80
600	92.2895	80
615	92.3434	80
630	92.3883	80
650	92.4241	80
670	92.4237	80
690	92.3849	80
710	92.3172	80
730	92.2405	80
750	92.1842	80
775	92.1808	80
800	92.2781	80
825	92.469	80
850	92.7093	80
875	92.9368	80
900	93.0954	80
925	93.1497	80
950	93.092	80
975	92.9426	80
1,000	92.7457	80
1,030	92.5208	80
1,060	92.3771	80
1,090	92.338	80
1,120	92.3732	80
1,150	92.4254	80
1,180	92.4425	80
1,220	92.3754	80
1,250	92.2436	80
1,280	92.0181	80
1,320	91.5459	80
1,360	90.8416	80
1,400	89.9418	80
1,450	88.8122	80
1,500	88.0486	80
1,550	87.6239	80
1,600	87.1161	80
1,650	86.2515	80
1,700	85.1351	80
1,750	83.9498	80
1,800	82.7193	80
1,850	81.7094	80
1,900	81.5919	80
1,950	82.5319	80
2,000	83.8592	80
2,060	85.1272	80
2,120	85.9905	80
2,180	86.6647	80
2,240	87.2485	80
2,300	87.7974	80
2,360	88.3766	80
2,430	89.0337	80
2,500	89.4775	80
2,580	89.7507	80
2,650	90.0601	80
2,720	90.4286	80
2,800	90.725	80
2,900	90.9408	80
3,000	91.1085	80
3,070	91.1878	80
3,150	91.2378	80
3,250	91.2351	80
3,350	91.1215	80
3,450	90.9972	80
3,550	91.0873	80
3,650	91.204	80
3,750	91.1597	80
3,870	91.0268	80
4,000	90.8756	80
4,120	91.0656	80
4,250	91.4122	80
4,370	91.529	80
4,500	91.3359	80
4,620	90.7979	80
4,750	90.2433	80
4,870	90.198	80
5,000	90.3272	80
5,150	90.2784	80
5,300	89.9922	80
5,450	89.7369	80
5,600	89.8071	80
5,800	90.2218	80
6,000	90.442	80
6,150	90.389	80
6,300	90.3248	80
6,500	90.5372	80
6,700	90.9314	80
6,900	90.9716	80
7,100	90.6324	80
7,300	90.4388	80
7,500	90.4741	80
7,750	90.4785	80
8,000	90.4558	80
8,250	90.3315	80
8,500	90.2311	80
8,750	90.2788	80
9,000	90.3641	80
9,250	90.3801	80
9,500	90.3007	80
9,750	90.2882	80
10,000	90.4861	80
10,300	90.7043	80
10,600	90.4347	80
10,900	89.759	80
11,200	89.1423	80
11,500	88.9151	80
11,800	89.0066	80
12,200	89.0865	80
12,500	88.7657	80
12,800	88.022	80
13,200	86.4426	80
13,600	84.2292	80
14,000	82.0056	80
14,500	80.3901	80
15,000	79.8519	80
15,500	79.2585	80
16,000	78.7993	80
16,500	80.073	80
17,000	82.0491	80
17,500	83.2355	80
18,000	83.6233	80
18,500	83.6924	80
19,000	83.6195	80
19,500	83.3797	80
23.6	70.219	90
24.3	70.44	90
25	70.6548	90
25.8	70.8929	90
26.5	71.0953	90
27.2	71.2924	90
28	71.5116	90
29	71.7811	90
30	72.0544	90
30.7	72.2459	90
31.5	72.4613	90
32.5	72.7231	90
33.5	72.977	90
34.5	73.2249	90
35.5	73.4718	90
36.5	73.7188	90
37.5	73.9621	90
38.7	74.2455	90
40	74.5434	90
41.2	74.8141	90
42.5	75.1059	90
43.7	75.37	90
45	75.6482	90
46.2	75.8992	90
47.5	76.1677	90
48.7	76.4126	90
50	76.6726	90
51.5	76.9648	90
53	77.2511	90
54.5	77.5331	90
56	77.8091	90
58	78.1669	90
60	78.5161	90
61.5	78.7719	90
63	79.0224	90
65	79.3485	90
67	79.6666	90
69	79.9763	90
71	80.2779	90
73	80.572	90
75	80.8585	90
77.5	81.2063	90
80	81.5431	90
82.5	81.8693	90
85	82.1852	90
87.5	82.4912	90
90	82.7875	90
92.5	83.0745	90
95	83.3524	90
97.5	83.6217	90
100	83.8825	90
103	84.1845	90
106	84.4752	90
109	84.755	90
112	85.0241	90
115	85.2832	90
118	85.5325	90
122	85.8503	90
125	86.0783	90
128	86.2975	90
132	86.5771	90
136	86.8432	90
140	87.0961	90
145	87.3943	90
150	87.6745	90
155	87.9382	90
160	88.1863	90
165	88.4199	90
170	88.6397	90
175	88.8463	90
180	89.0407	90
185	89.2239	90
190	89.3967	90
195	89.5595	90
200	89.7125	90
206	89.8839	90
212	90.0425	90
218	90.1889	90
224	90.3235	90
230	90.4464	90
236	90.5579	90
243	90.674	90
250	90.7756	90
258	90.8747	90
265	90.9465	90
272	91.0049	90
280	91.0566	90
290	91.1011	90
300	91.1267	90
307	91.1347	90
315	91.1351	90
325	91.1267	90
335	91.1122	90
345	91.095	90
355	91.0785	90
365	91.0653	90
375	91.0574	90
387	91.0568	90
400	91.0668	90
412	91.0848	90
425	91.1118	90
437	91.1408	90
450	91.1737	90
462	91.2032	90
475	91.2326	90
487	91.2569	90
500	91.2806	90
515	91.307	90
530	91.3356	90
545	91.37	90
560	91.4127	90
580	91.4816	90
600	91.5576	90
615	91.6118	90
630	91.6555	90
650	91.6883	90
670	91.6842	90
690	91.6425	90
710	91.5734	90
730	91.4977	90
750	91.4464	90
775	91.4569	90
800	91.5797	90
825	91.8091	90
850	92.0981	90
875	92.3802	90
900	92.5953	90
925	92.7058	90
950	92.7022	90
975	92.6017	90
1,000	92.4413	90
1,030	92.2334	90
1,060	92.0686	90
1,090	91.9724	90
1,120	91.9287	90
1,150	91.8986	90
1,180	91.8438	90
1,220	91.7043	90
1,250	91.5342	90
1,280	91.2786	90
1,320	90.7614	90
1,360	89.9782	90
1,400	88.9247	90
1,450	87.4781	90
1,500	86.3298	90
1,550	85.5604	90
1,600	84.7649	90
1,650	83.7074	90
1,700	82.6656	90
1,750	81.9088	90
1,800	81.254	90
1,850	80.6296	90
1,900	80.5453	90
1,950	81.3211	90
2,000	82.5293	90
2,060	83.7983	90
2,120	84.713	90
2,180	85.426	90
2,240	86.0349	90
2,300	86.6055	90
2,360	87.1962	90
2,430	87.8444	90
2,500	88.2377	90
2,580	88.3752	90
2,650	88.5521	90
2,720	88.8657	90
2,800	89.1653	90
2,900	89.2819	90
3,000	89.1948	90
3,070	89.1324	90
3,150	89.1936	90
3,250	89.4707	90
3,350	89.5807	90
3,450	89.2495	90
3,550	88.9748	90
3,650	88.9431	90
3,750	88.9502	90
3,870	88.9575	90
4,000	88.8104	90
4,120	88.7899	90
4,250	89.0025	90
4,370	89.1538	90
4,500	89.1005	90
4,620	88.6441	90
4,750	87.9215	90
4,870	87.6118	90
5,000	87.6113	90
5,150	87.7185	90
5,300	87.6634	90
5,450	87.5246	90
5,600	87.5862	90
5,800	87.9692	90
6,000	88.2733	90
6,150	88.2249	90
6,300	88.0671	90
6,500	88.0731	90
6,700	88.2744	90
6,900	88.3047	90
7,100	88.0775	90
7,300	87.8721	90
7,500	87.8534	90
7,750	87.925	90
8,000	87.9532	90
8,250	87.9197	90
8,500	87.9194	90
8,750	87.9102	90
9,000	87.827	90
9,250	87.7551	90
9,500	87.6833	90
9,750	87.6255	90
10,000	87.7442	90
10,300	87.9251	90
10,600	87.6392	90
10,900	86.9727	90
11,200	86.4856	90
11,500	86.3999	90
11,800	86.4954	90
